code_insee,dep,nom_commune,epci_siren,epci_nom,epci_nature,epci_nb_communes,pop_commune,apl_generaliste,apl_gen_moins60,densite_cardio_100k,densite_dermato_100k,densite_gyneco_100k,densite_ophtalmo_100k
78006,78,Adainville,247800550,CC du Pays Houdanais (CCPH),CC,36,647,1.531,0.885,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78007,78,Aigremont,200058519,CA Saint Germain Boucles de Seine,CA,19,1082,3.042,1.887,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78009,78,Allainville,200073344,CA Rambouillet Territoires,CA,36,281,2.499,1.379,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78010,78,Les Alluets-le-Roi,200059889,CU Grand Paris Seine et Oise,CU,73,1332,1.595,1.018,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78013,78,Andelu,200034130,CC Gally Mauldre,CC,11,527,2.206,1.397,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78015,78,Andrésy,200059889,CU Grand Paris Seine et Oise,CU,73,13663,2.627,1.662,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78020,78,Arnouville-lès-Mantes,200059889,CU Grand Paris Seine et Oise,CU,73,940,2.111,1.278,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78029,78,Aubergenville,200059889,CU Grand Paris Seine et Oise,CU,73,12540,3.231,1.69,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78030,78,Auffargis,200073344,CA Rambouillet Territoires,CA,36,1967,2.247,1.338,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78031,78,Auffreville-Brasseuil,200059889,CU Grand Paris Seine et Oise,CU,73,669,2.894,1.574,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78033,78,Aulnay-sur-Mauldre,200059889,CU Grand Paris Seine et Oise,CU,73,1159,1.989,1.115,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78034,78,Auteuil,247800618,CC Coeur d'Yvelines,CC,31,1005,2.281,1.558,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78036,78,Autouillet,247800618,CC Coeur d'Yvelines,CC,31,655,2.349,1.604,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78043,78,Bailly,247800584,CA Versailles Grand Parc (CAVGP),CA,18,3690,3.088,2.194,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78048,78,Bazainville,247800550,CC du Pays Houdanais (CCPH),CC,36,1456,2.091,1.578,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78049,78,Bazemont,200034130,CC Gally Mauldre,CC,11,1712,1.917,1.082,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78050,78,Bazoches-sur-Guyonne,247800618,CC Coeur d'Yvelines,CC,31,697,2.593,1.661,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78053,78,Béhoust,247800618,CC Coeur d'Yvelines,CC,31,523,1.459,1.009,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78057,78,Bennecourt,200071074,CC Les Portes de l'Ile de France,CC,18,1792,1.868,1.093,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78062,78,Beynes,247800618,CC Coeur d'Yvelines,CC,31,7635,2.09,1.376,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78068,78,Blaru,200071074,CC Les Portes de l'Ile de France,CC,18,886,2.342,1.418,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78070,78,Boinville-en-Mantois,200059889,CU Grand Paris Seine et Oise,CU,73,287,2.301,1.331,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78071,78,Boinville-le-Gaillard,200073344,CA Rambouillet Territoires,CA,36,601,2.138,1.252,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78072,78,Boinvilliers,247800550,CC du Pays Houdanais (CCPH),CC,36,246,1.469,0.931,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78073,78,Bois-d'Arcy,247800584,CA Versailles Grand Parc (CAVGP),CA,18,16225,5.419,3.717,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78076,78,Boissets,247800550,CC du Pays Houdanais (CCPH),CC,36,291,1.477,1.166,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78077,78,La Boissière-École,200073344,CA Rambouillet Territoires,CA,36,748,2.144,1.061,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78082,78,Boissy-Mauvoisin,200071074,CC Les Portes de l'Ile de France,CC,18,638,1.063,0.61,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78084,78,Boissy-sans-Avoir,247800618,CC Coeur d'Yvelines,CC,31,614,2.752,1.888,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78087,78,Bonnelles,200073344,CA Rambouillet Territoires,CA,36,2211,2.551,1.578,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78089,78,Bonnières-sur-Seine,200071074,CC Les Portes de l'Ile de France,CC,18,5077,2.714,1.613,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78090,78,Bouafle,200059889,CU Grand Paris Seine et Oise,CU,73,2222,3.733,2.001,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78092,78,Bougival,247800584,CA Versailles Grand Parc (CAVGP),CA,18,9083,3.062,1.794,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78096,78,Bourdonné,247800550,CC du Pays Houdanais (CCPH),CC,36,506,1.484,1.036,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78104,78,Breuil-Bois-Robert,200059889,CU Grand Paris Seine et Oise,CU,73,764,2.682,1.503,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78107,78,Bréval,200071074,CC Les Portes de l'Ile de France,CC,18,2031,1.327,0.832,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78108,78,Les Bréviaires,200073344,CA Rambouillet Territoires,CA,36,1326,1.992,1.155,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78113,78,Brueil-en-Vexin,200059889,CU Grand Paris Seine et Oise,CU,73,667,2.984,1.648,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78117,78,Buc,247800584,CA Versailles Grand Parc (CAVGP),CA,18,5868,2.774,1.898,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78118,78,Buchelay,200059889,CU Grand Paris Seine et Oise,CU,73,3364,2.948,1.528,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78120,78,Bullion,200073344,CA Rambouillet Territoires,CA,36,1915,2.293,1.428,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78123,78,Carrières-sous-Poissy,200059889,CU Grand Paris Seine et Oise,CU,73,19951,2.788,1.718,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78124,78,Carrières-sur-Seine,200058519,CA Saint Germain Boucles de Seine,CA,19,15002,1.334,0.816,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78125,78,La Celle-les-Bordes,200073344,CA Rambouillet Territoires,CA,36,832,3.13,2.088,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78126,78,La Celle-Saint-Cloud,247800584,CA Versailles Grand Parc (CAVGP),CA,18,20440,2.468,1.438,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78128,78,Cernay-la-Ville,200073344,CA Rambouillet Territoires,CA,36,1526,3.439,2.291,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78133,78,Chambourcy,200058519,CA Saint Germain Boucles de Seine,CA,19,5826,3.426,2.047,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78138,78,Chanteloup-les-Vignes,200059889,CU Grand Paris Seine et Oise,CU,73,10793,3.039,1.863,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78140,78,Chapet,200059889,CU Grand Paris Seine et Oise,CU,73,1337,3.299,1.84,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78143,78,Châteaufort,247800584,CA Versailles Grand Parc (CAVGP),CA,18,1540,3.413,2.238,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78146,78,Chatou,200058519,CA Saint Germain Boucles de Seine,CA,19,30054,2.559,1.485,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78147,78,Chaufour-lès-Bonnières,200071074,CC Les Portes de l'Ile de France,CC,18,454,2.307,1.281,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78152,78,Chavenay,200034130,CC Gally Mauldre,CC,11,1741,2.37,1.46,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78158,78,Le Chesnay-Rocquencourt,247800584,CA Versailles Grand Parc (CAVGP),CA,18,31064,2.827,1.692,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78160,78,Chevreuse,200033173,CC de la Haute Vallée de Chevreuse,CC,10,5531,2.335,1.558,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78162,78,Choisel,200033173,CC de la Haute Vallée de Chevreuse,CC,10,537,2.491,1.729,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78163,78,Civry-la-Forêt,247800550,CC du Pays Houdanais (CCPH),CC,36,369,1.401,1.151,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78164,78,Clairefontaine-en-Yvelines,200073344,CA Rambouillet Territoires,CA,36,851,3.762,2.296,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78165,78,Les Clayes-sous-Bois,200058782,CA de Saint Quentin en Yvelines,CA,12,16940,1.341,0.702,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78168,78,Coignières,200058782,CA de Saint Quentin en Yvelines,CA,12,4385,3.109,1.965,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78171,78,Condé-sur-Vesgre,247800550,CC du Pays Houdanais (CCPH),CC,36,1264,1.264,0.814,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78172,78,Conflans-Sainte-Honorine,200059889,CU Grand Paris Seine et Oise,CU,73,36306,2.533,1.643,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78185,78,Courgent,247800550,CC du Pays Houdanais (CCPH),CC,36,398,1.138,0.83,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78188,78,Cravent,200071074,CC Les Portes de l'Ile de France,CC,18,436,1.712,1.101,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78189,78,Crespières,200034130,CC Gally Mauldre,CC,11,1717,1.792,1.082,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78190,78,Croissy-sur-Seine,200058519,CA Saint Germain Boucles de Seine,CA,19,10580,2.11,1.209,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78192,78,Dammartin-en-Serve,247800550,CC du Pays Houdanais (CCPH),CC,36,1417,1.196,0.876,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78193,78,Dampierre-en-Yvelines,200033173,CC de la Haute Vallée de Chevreuse,CC,10,1003,2.536,1.723,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78194,78,Dannemarie,247800550,CC du Pays Houdanais (CCPH),CC,36,226,1.765,1.271,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78196,78,Davron,200034130,CC Gally Mauldre,CC,11,282,2.574,1.665,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78202,78,Drocourt,200059889,CU Grand Paris Seine et Oise,CU,73,556,2.117,1.321,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78206,78,Ecquevilly,200059889,CU Grand Paris Seine et Oise,CU,73,4090,2.924,1.655,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78208,78,Élancourt,200058782,CA de Saint Quentin en Yvelines,CA,12,26348,2.368,1.637,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78209,78,Émancé,200073344,CA Rambouillet Territoires,CA,36,882,2.918,1.765,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78217,78,Épône,200059889,CU Grand Paris Seine et Oise,CU,73,6778,3.086,1.632,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78220,78,Les Essarts-le-Roi,200073344,CA Rambouillet Territoires,CA,36,6772,2.856,1.796,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78224,78,L'Étang-la-Ville,200058519,CA Saint Germain Boucles de Seine,CA,19,4915,2.333,1.429,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78227,78,Évecquemont,200059889,CU Grand Paris Seine et Oise,CU,73,759,2.035,1.04,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78230,78,La Falaise,200059889,CU Grand Paris Seine et Oise,CU,73,616,2.771,1.475,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78231,78,Favrieux,200059889,CU Grand Paris Seine et Oise,CU,73,159,1.782,1.051,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78233,78,Feucherolles,200034130,CC Gally Mauldre,CC,11,3038,2.337,1.497,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78234,78,Flacourt,200059889,CU Grand Paris Seine et Oise,CU,73,185,1.469,0.931,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78236,78,Flexanville,247800618,CC Coeur d'Yvelines,CC,31,572,1.989,1.355,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78237,78,Flins-Neuve-Église,247800550,CC du Pays Houdanais (CCPH),CC,36,160,1.404,1.058,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78238,78,Flins-sur-Seine,200059889,CU Grand Paris Seine et Oise,CU,73,2436,4.508,2.39,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78239,78,Follainville-Dennemont,200059889,CU Grand Paris Seine et Oise,CU,73,2178,1.802,0.988,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78242,78,Fontenay-le-Fleury,247800584,CA Versailles Grand Parc (CAVGP),CA,18,13640,2.214,1.582,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78245,78,Fontenay-Mauvoisin,200059889,CU Grand Paris Seine et Oise,CU,73,449,2.02,1.128,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78246,78,Fontenay-Saint-Père,200059889,CU Grand Paris Seine et Oise,CU,73,955,1.787,0.961,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78255,78,Freneuse,200071074,CC Les Portes de l'Ile de France,CC,18,4299,0.978,0.477,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78261,78,Gaillon-sur-Montcient,200059889,CU Grand Paris Seine et Oise,CU,73,691,1.884,0.951,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78262,78,Galluis,247800618,CC Coeur d'Yvelines,CC,31,1281,2.393,1.667,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78263,78,Gambais,247800618,CC Coeur d'Yvelines,CC,31,2513,1.848,1.333,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78264,78,Gambaiseuil,200073344,CA Rambouillet Territoires,CA,36,65,1.306,0.873,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
78265,78,Garancières,247800618,CC Coeur d'Yvelines,CC,31,2577,1.899,1.335,7.886982263808678,3.195587641370757,7.683008584572247,7.615017358160103
